date,halving_era,open,high,low,close,daily_change,daily_pct_change,daily_range,ma_7,ma_30,ma_200,volatility_30d,macd,macd_signal,rsi_14,is_interpolated,move_class,rsi_zone,range_band,trend,close_minmax,close_zscore,pct_zscore,range_pct
2016-03-03,Post-Halving 1 (25 BTC/block),425.36,425.83,414.94,419.56,-5.800000000000011,-1.363550874553322,10.889999999999986,429.4657142857142,408.092,339.6317,2.105123064226863,8.231543470864551,9.125383154575404,51.8369941752739,False,Fall,Neutral,Low,Above 200-MA,0.003346426749939603,-0.6840813068327467,-0.25330902913567516,2.5601843144630396
2016-03-04,Post-Halving 1 (25 BTC/block),419.56,423.39,407.2,409.48,-10.079999999999984,-2.402516922490224,16.189999999999998,426.9171428571429,409.4740000000001,340.39345000000003,2.137059753402565,6.3482927861558665,8.569965080891498,45.75600878703438,False,Fall,Neutral,Medium,Above 200-MA,0.0032658977639784897,-0.6844124323747297,-0.4077690273529142,3.858804461817141
2016-03-05,Post-Halving 1 (25 BTC/block),409.48,410.06,386.93,399.0,-10.480000000000018,-2.5593435576829195,23.129999999999995,422.30285714285714,409.7523333333333,341.15485,1.9050107741858724,3.964454867524751,7.648863038218149,40.44383890667813,False,Fall,Neutral,Medium,Above 200-MA,0.0031821731833363794,-0.6847566978191723,-0.43108397767336054,5.648627527595974
2016-03-06,Post-Halving 1 (25 BTC/block),399.0,412.02,393.09,405.96,6.95999999999998,1.744360902255634,18.930000000000007,418.5157142857143,410.4023333333333,342.05465,1.9152292947659229,2.60681028891031,6.640452488356582,45.009892740128464,False,Rise,Neutral,Medium,Above 200-MA,0.0032377765307857196,-0.6845280635163745,0.20873498900956597,4.74436090225564
2016-03-07,Post-Halving 1 (25 BTC/block),405.96,416.58,401.98,414.87,8.910000000000025,2.194797516996755,14.599999999999966,415.4671428571429,411.67533333333336,342.9557000000001,1.878410947812157,2.2241906300083087,5.757200116686927,50.266620115882056,False,Rise,Neutral,Medium,Above 200-MA,0.0033089584023049184,-0.684235372189086,0.2757000634198879,3.5964134397477503
2016-03-08,Post-Halving 1 (25 BTC/block),414.87,416.72,408.42,411.9,-2.9700000000000277,-0.7158869043314838,8.300000000000011,412.30428571428575,412.8073333333333,343.8532,1.8882693076743269,1.6621474142872898,4.938189576207,48.59890895369403,False,Flat,Neutral,Low,Above 200-MA,0.003285231111798519,-0.6843329359648488,-0.1570227492476239,2.000626702340495
2016-03-09,Post-Halving 1 (25 BTC/block),411.9,414.88,408.94,412.76,0.8600000000000136,0.2087885409079907,5.939999999999998,410.5042857142857,414.145,344.7693,1.860678320610862,1.2714623032319423,4.2048441216119885,49.125253460508965,False,Flat,Neutral,Low,Above 200-MA,0.0032921016403626613,-0.6843046851745607,-0.019553995666286524,1.4420975965040055
2016-03-10,Post-Halving 1 (25 BTC/block),412.76,417.48,410.27,415.83,3.069999999999993,0.7437736214749474,7.210000000000036,409.9714285714286,415.49533333333335,345.7147,1.8608300632590216,1.195780665758548,3.603031430441301,51.05213970624945,False,Flat,Neutral,Low,Above 200-MA,0.00331662782953931,-0.6842038364231828,0.05998064817959214,1.7467777885454105
2016-03-11,Post-Halving 1 (25 BTC/block),415.83,422.4,415.11,419.11,3.2800000000000296,0.7887838780270854,7.289999999999964,411.3471428571429,416.7363333333333,346.7531,1.8443108981265453,1.3845112271027349,3.1593273897735874,53.09614721939744,False,Flat,Neutral,Low,Above 200-MA,0.003342831705923482,-0.6840960892230138,0.06667218941003562,1.7531202654931015
2016-03-12,Post-Halving 1 (25 BTC/block),419.11,420.67,407.03,410.36,-8.75,-2.087757390661163,13.640000000000043,412.97,417.76666666666665,347.70235,1.8889488917366188,0.818593447789965,2.691180601376863,47.40860252637455,False,Fall,Neutral,Medium,Above 200-MA,0.003272928072276682,-0.6843835245893185,-0.36097466210708434,3.254515520984955
2016-03-13,Post-Halving 1 (25 BTC/block),410.36,415.93,409.57,412.41,2.050000000000012,0.4995613607564117,6.360000000000014,413.89142857142855,418.7123333333333,348.63955000000004,1.8813132492217652,0.5294146355331009,2.2588274082081106,48.79256814342208,False,Flat,Neutral,Low,Above 200-MA,0.0032893054950167895,-0.6843161825892128,0.023674336312985513,1.5498586606881795
2016-03-14,Post-Halving 1 (25 BTC/block),412.41,416.08,411.19,414.31,1.8999999999999773,0.4607065784049797,4.889999999999986,413.8114285714286,419.51933333333335,349.59745000000004,1.8652088756245804,0.4483837753827515,1.8967386816430387,50.10316173506483,False,Flat,Neutral,Low,Above 200-MA,0.003304484569751523,-0.6842537680525295,0.01789791115967975,1.1857132465265117
2016-03-15,Post-Halving 1 (25 BTC/block),414.31,417.37,412.31,415.13,0.8199999999999932,0.1979194323091388,5.060000000000002,414.2728571428571,419.8403333333333,350.51490000000007,1.727162414131696,0.4452013775397745,1.606431220822386,50.68972839428904,False,Flat,Neutral,Low,Above 200-MA,0.003311035538847566,-0.6842268312524873,-0.021169873777159693,1.221307716444209
2016-03-16,Post-Halving 1 (25 BTC/block),415.13,416.95,413.32,415.91,0.7800000000000296,0.1878929491966443,3.629999999999996,414.7228571428572,420.335,351.45195,1.7126250291368297,0.4998567481466693,1.3851163262872428,51.27647218990929,False,Flat,Neutral,Low,Above 200-MA,0.0033172669484755096,-0.684201208442691,-0.02266048125827647,0.8744248789535798
2016-03-17,Post-Halving 1 (25 BTC/block),415.91,419.56,415.33,418.16,2.25,0.5409824240821332,4.230000000000018,415.0557142857143,420.7263333333333,352.40075,1.6995580831881092,0.7164687137430406,1.2513868037784024,53.013307289411415,False,Flat,Neutral,Low,Above 200-MA,0.0033352421685561152,-0.6841272964913555,0.029832282840835507,1.0170469572744147
2016-03-18,Post-Halving 1 (25 BTC/block),418.16,418.58,402.48,408.16,-10.0,-2.391429118040941,16.099999999999966,413.4914285714286,420.427,353.2942,1.689527178534756,0.0802932598513166,1.017168094992985,45.28664129804826,False,Fall,Neutral,Medium,Above 200-MA,0.003255352301531201,-0.6844557940528465,-0.4061206363791474,3.8502008800459073
2016-03-19,Post-Halving 1 (25 BTC/block),408.16,410.49,402.13,408.69,0.5299999999999727,0.1298510388083038,8.360000000000014,413.2528571428571,420.0033333333333,354.20175,1.6776762038882511,-0.3767706229396026,0.7383803514064675,45.73804305528142,False,Flat,Neutral,Low,Above 200-MA,0.003259586464483521,-0.6844383836820875,-0.031289399780600205,2.048216385731089
2016-03-20,Post-Halving 1 (25 BTC/block),408.69,413.45,407.24,411.53,2.839999999999975,0.6949032273850534,6.20999999999998,413.1271428571428,419.7216666666666,355.11625,1.6829742892160062,-0.5040227177423162,0.4898997375767108,48.20404203844826,False,Flat,Neutral,Low,Above 200-MA,0.0032822751867185966,-0.6843450903746241,0.05271523176007577,1.5194890993173262
2016-03-21,Post-Halving 1 (25 BTC/block),411.53,413.09,407.25,411.11,-0.4199999999999591,-0.1020581731586905,5.839999999999975,412.67,418.7566666666667,356.0408,1.4138211241731051,-0.6314820772857956,0.2656233746042095,47.857652738139976,False,Flat,Neutral,Low,Above 200-MA,0.0032789198123035507,-0.6843588872722066,-0.06576665391042782,1.4190945982066863
2016-03-22,Post-Halving 1 (25 BTC/block),411.11,417.94,410.78,416.21,5.099999999999966,1.2405438933618655,7.160000000000025,412.8242857142858,418.0346666666667,356.9706,1.4373359286943612,-0.3173094150787392,0.1490368166676198,52.33655900259413,False,Rise,Neutral,Low,Above 200-MA,0.0033196636444862565,-0.6841913535158463,0.1338340098581546,1.7416263287198135
2016-03-23,Post-Halving 1 (25 BTC/block),416.21,419.58,414.18,416.98,0.7700000000000387,0.1850027630282883,5.399999999999977,412.9771428571429,417.341,357.88715,1.4385002349832503,-0.0061221792745413,0.1180050174791875,52.9930797075822,False,Flat,Neutral,Low,Above 200-MA,0.0033258151642471755,-0.6841660592036114,-0.02309015665652285,1.297421974484029
2016-03-24,Post-Halving 1 (25 BTC/block),416.98,417.68,412.88,414.74,-2.240000000000009,-0.5371960285865051,4.800000000000011,412.48857142857145,417.169,358.76155,1.235377429848236,0.0590657938400909,0.1062171727513682,50.800898720620985,False,Flat,Neutral,Low,Above 200-MA,0.0033079198340335947,-0.6842396426573853,-0.1304573071874012,1.1511343469710804
2016-03-25,Post-Halving 1 (25 BTC/block),414.74,417.3,412.41,415.71,0.9699999999999704,0.2338814679075976,4.889999999999986,413.56714285714287,416.9353333333333,359.6422,1.2293293927724191,0.1868447950684526,0.1223426972147851,51.73205895353868,False,Flat,Neutral,Low,Above 200-MA,0.003315669151135011,-0.6842077783939208,-0.015823504696614362,1.1790519361527672
2016-03-26,Post-Halving 1 (25 BTC/block),415.71,417.71,413.93,416.51,0.8000000000000114,0.1924418464795197,3.7799999999999727,414.6842857142857,416.703,360.50855,1.229412544992362,0.3486449265713531,0.1676031430860987,52.53003363271875,False,Flat,Neutral,Low,Above 200-MA,0.0033220603404970042,-0.6841814985890016,-0.0219842102024527,0.9092877246157112
2016-03-27,Post-Halving 1 (25 BTC/block),416.51,427.36,415.5,424.57,8.060000000000002,1.9351276079806008,11.860000000000014,416.5471428571428,416.6113333333333,361.44435,1.2705966433490847,1.1144012127737142,0.3569627570236218,59.749870113896655,False,Rise,Neutral,Low,Above 200-MA,0.003386451573319085,-0.6839167295544397,0.23709570886629072,2.8474706489640136
2016-03-28,Post-Halving 1 (25 BTC/block),424.57,425.36,419.7,422.21,-2.3600000000000136,-0.5558565136491069,5.660000000000025,418.1328571428571,416.3083333333333,362.365,1.261432545388388,1.5133908818750117,0.5882483819938998,57.01546563022784,False,Flat,Neutral,Low,Above 200-MA,0.003367597564701205,-0.6839942549789516,-0.13323150610874782,1.333113503073704
2016-03-29,Post-Halving 1 (25 BTC/block),422.21,424.53,406.36,415.0,-7.2099999999999795,-1.7076810118187582,18.16999999999996,417.96,415.726,363.2405,1.2946422430549522,1.2335863105797102,0.717315967711062,49.554174545403285,False,Fall,Neutral,Medium,Above 200-MA,0.003309996970576242,-0.6842311017207866,-0.3044698351062526,4.303545628952408
2016-03-30,Post-Halving 1 (25 BTC/block),415.0,416.22,408.4,412.44,-2.5600000000000023,-0.6168674698795187,7.82000000000005,417.31142857142856,414.9336666666667,364.1247,1.28362928367632,0.7960917169942263,0.7330711175676949,47.192688357897815,False,Flat,Neutral,Low,Above 200-MA,0.003289545164617864,-0.6843151970965284,-0.14230182386291737,1.8843373493976023
2016-03-31,Post-Halving 1 (25 BTC/block),412.44,417.16,411.45,415.66,3.2200000000000277,0.7807196198234961,5.710000000000036,417.4428571428571,414.321,365.05205,1.2938526877924703,0.7011191241053325,0.7266807188752226,50.39477568013477,False,Flat,Neutral,Low,Above 200-MA,0.003315269701799887,-0.6842094208817282,0.0654733000813389,1.384443797885762
2016-04-01,Post-Halving 1 (25 BTC/block),415.66,416.86,412.79,415.64,-0.0200000000000386,-0.0048116248857332,4.069999999999993,417.43285714285713,413.997,365.9807,1.2451050569902948,0.6171249943593011,0.7047695739720383,50.37434384751613,False,Flat,Neutral,Low,Above 200-MA,0.0033151099220658366,-0.6842100778768513,-0.05130929825121204,0.9791656642448138
2016-04-02,Post-Halving 1 (25 BTC/block),415.64,420.09,415.09,418.51,2.8700000000000045,0.6905013954383613,5.0,417.71857142857147,413.96199999999993,366.9256,1.2278478069357852,0.7732307332265123,0.7184618058229331,53.30032959028559,False,Flat,Neutral,Low,Above 200-MA,0.003338038313901987,-0.6841157990767034,0.05206082447122475,1.20296410355115
2016-04-03,Post-Halving 1 (25 BTC/block),418.51,420.18,416.95,419.06,0.5500000000000114,0.1314186040954843,3.230000000000018,416.93142857142857,414.28133333333335,367.8779,1.1410380400053588,0.9305986969176274,0.7608891840418719,53.86175554404229,False,Flat,Neutral,Low,Above 200-MA,0.0033424322565883575,-0.6840977317108212,-0.03105635450261051,0.7717856204152871
2016-04-04,Post-Halving 1 (25 BTC/block),419.06,420.39,416.21,419.33,0.2699999999999818,0.0644299145707015,4.180000000000007,416.52,414.959,368.81094999999993,1.0262699883789883,1.0648260337477495,0.8216765539830474,54.15314509649225,False,Flat,Neutral,Low,Above 200-MA,0.0033445892829980298,-0.684088862276661,-0.0410153641209898,0.9974705292798184
2016-04-05,Post-Halving 1 (25 BTC/block),419.33,423.67,417.95,422.07,2.740000000000009,0.653423318150385,5.720000000000027,417.53,415.496,369.76025,0.9871770848692696,1.3764306305947684,0.9326273693053916,57.113252719807264,False,Flat,Neutral,Low,Above 200-MA,0.0033664791065628565,-0.6839988539448125,0.04654853678562438,1.3640807955548202
2016-04-06,Post-Halving 1 (25 BTC/block),422.07,422.81,419.54,421.26,-0.8100000000000023,-0.1919112943350634,3.269999999999982,418.79,415.709,370.711,0.9084473826607496,1.5402640824766536,1.0541547119396442,55.96293560795786,False,Flat,Neutral,Low,Above 200-MA,0.003360008027333838,-0.6840254622472933,-0.07912485071028975,0.7747530030563607
2016-04-07,Post-Halving 1 (25 BTC/block),421.26,422.03,417.94,420.14,-1.1200000000000043,-0.2658690594882031,4.089999999999975,419.43,415.9836666666667,371.65625,0.8989454861672144,1.561726028167925,1.1556689751853004,54.33339489907279,False,Flat,Neutral,Low,Above 200-MA,0.0033510603622270477,-0.6840622539741803,-0.09011993211491205,0.9708968333095891
2016-04-08,Post-Halving 1 (25 BTC/block),420.14,423.51,415.5,417.69,-2.4499999999999886,-0.5831389536821033,8.009999999999991,419.7228571428572,416.148,372.61305,0.906325824141366,1.365301899827216,1.1975955601136836,50.84560067673545,False,Flat,Neutral,Low,Above 200-MA,0.003331487344805944,-0.6841427358767456,-0.13728750548161134,1.9065073546912912
2016-04-09,Post-Halving 1 (25 BTC/block),417.69,418.85,412.39,418.05,0.3600000000000136,0.0861883214824424,6.460000000000036,419.6571428571429,416.222,373.55325,0.8967084253539855,1.2245673046904813,1.2029899090290432,51.33988658445804,False,Flat,Neutral,Low,Above 200-MA,0.003334363380018841,-0.684130909964532,-0.03778060635438994,1.5466015466015555
2016-04-10,Post-Halving 1 (25 BTC/block),418.05,421.63,416.69,420.25,2.1999999999999886,0.5262528405693072,4.939999999999998,419.82714285714286,416.26,374.50505,0.890221393958952,1.2758485500426673,1.217561637231768,54.36028101354936,False,Flat,Neutral,Low,Above 200-MA,0.003351939150764322,-0.6840586405010038,0.027642479384168615,1.1816768329147225
2016-04-11,Post-Halving 1 (25 BTC/block),420.25,422.35,418.11,421.43,1.1800000000000068,0.2807852468768606,4.240000000000009,420.1271428571428,416.629,375.4434,0.7977188133232817,1.39561763343778,1.2531728364729706,55.93999722059663,False,Flat,Neutral,Low,Above 200-MA,0.003361366155073262,-0.684019877788748,-0.00885045910926316,1.008923259964309
2016-04-12,Post-Halving 1 (25 BTC/block),421.43,426.69,420.7,424.74,3.3100000000000023,0.7854210663692671,5.990000000000009,420.5085714285714,417.04,376.39195,0.8044357236357264,1.7375949194774307,1.3500572530738628,60.110821336699495,False,Flat,Neutral,Low,Above 200-MA,0.0033878097010585084,-0.6839111450958943,0.06617225018324092,1.4213511140640223
2016-04-13,Post-Halving 1 (25 BTC/block),424.74,426.58,421.41,423.47,-1.2699999999999818,-0.2990064510053166,5.169999999999959,420.82428571428574,417.3453333333333,377.3378,0.8046921005224728,1.884413648773716,1.4569285322138334,57.84812109123013,False,Flat,Neutral,Low,Above 200-MA,0.003377663687946345,-0.6839528642862037,-0.09504636974472777,1.217215237557084
2016-04-14,Post-Halving 1 (25 BTC/block),423.47,425.44,421.84,424.02,0.5499999999999545,0.1298793302949334,3.6000000000000227,421.3785714285714,417.64166666666665,378.2954,0.8044326483134788,2.021842412196463,1.5699113082103593,58.5753594243496,False,Flat,Neutral,Low,Above 200-MA,0.0033820576306327144,-0.6839347969203218,-0.031285193769265134,0.8501192528396397
2016-04-15,Post-Halving 1 (25 BTC/block),424.02,429.49,423.25,428.67,4.650000000000034,1.0966463846045078,6.240000000000009,422.94714285714286,418.067,379.2444,0.8257060778603108,2.477413752061011,1.7514117969804897,64.19913847174158,False,Rise,Neutral,Low,Above 200-MA,0.0034192064187993,-0.6837820455542285,0.11244119438525049,1.471628696759589
2016-04-16,Post-Halving 1 (25 BTC/block),428.67,432.0,426.84,430.05,1.3799999999999957,0.3219259570298821,5.160000000000025,424.6614285714286,418.46333333333337,380.2111,0.8226722949559029,2.916195699224886,1.984368577429369,65.68790814399077,False,Flat,Neutral,Low,Above 200-MA,0.003430231220448738,-0.6837367128907427,-0.0027341918553811808,1.20372314367696
2016-04-17,Post-Halving 1 (25 BTC/block),430.05,430.62,423.79,426.26,-3.790000000000021,-0.881292872921758,6.829999999999984,425.52,419.06666666666666,381.16275,0.7026137023628264,2.924401547296497,2.172375171402795,58.493627174615966,False,Flat,Neutral,Low,Above 200-MA,0.0033999529608462952,-0.6838612134665478,-0.18161316359687704,1.5881874200674304
2016-04-18,Post-Halving 1 (25 BTC/block),426.26,429.07,424.35,427.69,1.4300000000000068,0.3354760005630382,4.71999999999997,426.4142857142857,419.7,382.11595,0.7034418844832527,3.011578191258081,2.3402157753738524,60.26206099845374,False,Flat,Neutral,Low,Above 200-MA,0.003411377211830858,-0.6838142383152546,-0.0007197471060741119,1.1073054004598064
2016-04-19,Post-Halving 1 (25 BTC/block),427.69,436.07,426.84,434.92,7.230000000000018,1.6904767471766975,9.230000000000018,427.8685714285714,420.4796666666667,383.107,0.7516711839915634,3.622311138051316,2.5966348479093453,67.7448016098663,False,Rise,Neutral,Low,Above 200-MA,0.0034691375856898713,-0.6835767345782966,0.20072419162695948,2.1581051696322144
2016-04-20,Post-Halving 1 (25 BTC/block),434.92,442.86,432.51,441.16,6.240000000000009,1.4347466200680603,10.350000000000025,430.3957142857144,421.4813333333333,384.1199,0.7829953906139209,4.557303490803292,2.988768576488135,72.54922184741851,False,Rise,Overbought,Low,Above 200-MA,0.003518988862713418,-0.6833717520999262,0.1627055527544664,2.3797479996321216
